level_0,index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y
389,393,SPF_Oily,SUPERGOOP!,PLAY Everyday Lotion SPF 30 with Sunflower Extract,['32'],"-Sunflower Extract: Rich in beta carotene and helps protect your skin from external environmental elements.
-Rosemary Leaf Extract: Has a calming effect on the skin and is rich in antioxidants.

Avobenzone 3%, Homosalate 10%, Octisalate 5%, Water, Polyester-8, Acrylates Copolymer, Diisopropyl Sebacate, Glycerin, Isodecyl Neopentanoate, Isododecane, Lauryl Lactate, Cetyl Alcohol, Potassium Cetyl Phosphate, Brassica Campestris/Aleurites Fordi Oil Copolymer, Oryza Sativa (Rice) Bran Extract, Cetearyl Olivate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyacetophenone, Sorbitan Olivate, Diethylhexyl Syringylidenemalonate, Aniba Rosaeodora (Rosewood) Wood Oi, Chlorphenesin, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Limon (Lemon) Peel Oil, Ethylhexylglycerin, Eucalyptus Globulus Leaf Oil, Ocimum Basilicum (Basil) Flower/Leaf Extract, Pelargonium Graveolens Flower Oil, Pogostemon Cablin Oil, Pentylene Glycol, 1,2-Hexanediol, Caprylyl Glycol, Xanthan Gum, Helianthus Annuus (Sunflower) Extract, Behenic Acid, Cetyl Behenate, Isostearyl Isostearate, Trisodium Ethylenediamine Disuccinate, Tocopherol, Allantoin, Rosmarinus Officinalis (Rosemary) Leaf Extract, Caprylic/Capric Triglyceride, Panthenol, Pentasodium Triphosphate, Citric Acid

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,72.44614,-90.50294
390,394,SPF_Oily,FARMACY,Green Defense Daily Mineral Sunscreen,['36'],"-Titanium Dioxide 2.4%
-Zinc Oxide 5.82%

Water (Aqua), Ethyl Macadamiate, Cyclopentasiloxane, Ethylhexyl Palmitate, C12-15 Alkyl Benzoate, Propanediol, Polysorbate 80, Glyceryl Stearate, PEG-100 Stearate, Cetyl Alcohol, Polyglyceryl-6 Isostearate, Dimethicone, Echinacea Purpurea Root Extract, Aronia Melanocarpa Fruit Extract, Hydrolyzed Verbascum Thapsus Flower, Tagetes Erecta Flower Extract, Alteromonas Ferment Extract, Helianthus Annuus (Sunflower) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Malic Acid, Tocopherol, Myristic Acid, Glycerin, Hydrogenated Lecithin, Panthenol, Stearic Acid, Microcrystalline Cellulose, Alumina, Behenic Acid, Stearyl Alcohol, Caprylyl Methicone, Cyclohexasiloxane, Isohexadecane, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, 1,2-Hexanediol, Behenyl Alcohol, Triethoxycaprylylsilane, Polyhydroxystearic Acid, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cellulose Gum, Sorbitan Oleate, Butylene Glycol, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Sodium Citrate, Citric Acid, Sodium Phytate.",0,0,0,1,-67.82573,29.835531
392,396,SPF_Oily,TAN-LUXE,THE BUTTER Illuminating Tanning Butter,['36'],"-Cocoa Butter, Shea Butter, and Coconut Oil: Deliver moisture.
-Raspberry Seed Oil - moisturises and conditions.

Water, Dihydroxyacetone, Ethylhexyl Stearate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glycerin, Isopropyl Palmitate, Polysorbate 60, Avena Sativa (Oat) Kernel Oil, Coco-Caprylate/Caprate, Rubus Idaeus (Raspberry) Seed Oil, Theobroma Cacao (Cocoa) Seed Butter, Dimethicone, Helianthus Annuus (Sunflower) Seed Oil, Glyceryl Stearate, Cetyl Alcohol, PEG-100 Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Synthetic Fluorphlogopite, Phenoxyethanol, Parfum (Fragrance), Butyrospermum Parkii (Shea) Butter, Benzoic Acid, Tocopheryl Acetate, Xantham Gum, Dehydroacetic Acid, Disodium EDTA, Sorbitan Isostearate, Limonene, Geraniol, Hexyl Cinnamal, Tin Oxide, Alpha-Isomethyl Ionone, Benzyl Salicylate, Butylphenyl Methylpropional, Caramel, Citric Acid, CI 77891 (Titanium Dioxide).",1,1,1,1,4.302083,-3.8880396
395,399,SPF_Oily,DIOR,Capture Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,['82'],"-Moisturizing Agent: Plumps the skin.
-Biomimetic Mica and Soft-Focus Optical Effect Powders: Blur imperfections.
-Boosted Longoza: Restores density and radiance.
-Opilia: Reduces the appearance of pores and imperfections.",1,1,1,1,-24.593819,24.60276
396,400,SPF_Oily,CLINIQUE,Pep-Start Daily UV Protector Broad Spectrum SPF 50,['19'],"Titanium Dioxide 6.3% , Zinc Oxide 4.0%Water , Dimethicone , Butyloctyl Salicylate , Polydiethylsiloxane , C12-15 Alkyl Benzoate , Isononyl Isononanoate , Diethylhexyl Succinate , Neopentyl Glycol Diheptanoate , Methyl Trimethicone , Butylene Glycol , Ethylhexyl Methoxycrylene , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Silica , Laureth-4 , Cetyl Peg/Ppg-10/1 Dimethicone , Dipentaerythrityl Tri-Polyhydroxystearate , Hydrolyzed Wheat Protein/Pvp Crosspolymer , Caprylyl Glycol , Dimethicone Silylate , Dimethicone/Peg-10/15 Crosspolymer , Isostearic Acid , Dimethicone Crosspolymer-3 , Polyhydroxystearic Acid , Triethoxycaprylylsilane , Dipropylene Glycol , Phenoxyethanol , Iron Oxides (Ci 77491) , Iron Oxides (Ci 77492)",1,1,1,1,-71.74873,13.653648
397,401,SPF_Oily,COOLA,ER+ Radical Recovery After-Sun Lotion,['32'],"Water, Helianthus Annuus (Sunflower) Seed Oil*, Aloe Barbadensis (Aloe Vera) Leaf Juice*, Cetearyl Alcohol, Glycerin, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Saccharomyces/Agave Americana Leaf Ferment Filtrate*, Cetyl Palmitate, Lavandula Angustifolia (Lavender) Flower Oil*, Citrus Sinensis (Sweet Orange) Peel Oil, Citrus Reticulata (Mandarin Red) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Cedrus Atlantica (Cedar) Wood Oil, Xanthan Gum, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Dehydroacetic Acid, Benzyl Alcohol. *Certified Organic.",1,1,1,1,-33.258427,18.214188
398,402,SPF_Oily,SUPERGOOP!,Handscreen SPF 40,['38'],"-Sea Buckthorn Fruit Extract: Delivers the hydration and support needed to fight off harsh conditions and dry and rough skin, also helps improve the appearance of uneven skin tone and loss of elasticity.
-Meadowfoam Seed Oil: Hydrates to leaves the skin nurtured and supple without a greasy feel.
-Argan Oil: Moisturizes skin.

Avobenzone 3%, Octisalate 5%, Octocrylene 10%, Water, Glycerin, Butyloctyl Salicylate, C12-15 Alkyl Benzoate, Cetearyl Alcohol, Propanediol, Glyceryl Stearate Citrate, Cocoglycerides, Isododecane, Cetyl Esters, Cetyl Phosphate, Diisopropyl Sebacate, Isodecyl Neopentanoate, Lauryl Lactate, Arginine, 1,2-Hexanediol, Caprylyl Glycol, Hydroxyacetophenone, Polymethylsilsesquioxane, Raphanus Sativus (Radish) Seed Oil, Diethylhexyl Syringylidenemalonate, Helianthus Annuus (Sunflower) Seed Wax, Limnanthes Alba (Meadowfoam) Seed Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Chlorphenesin, Xanthan Gum, Trisodium Ethylenediamine Disuccinate Argania Spinosa Kernel Oil, Tocopherol, Cymbopogon Schoenanthus Oil, Hippophae Rhamnoides Fruit Oil, Elettaria Cardamomum Seed Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Cinnamomum Cassia Leaf Oil, Vanillin, Eucalyptus Globulus Leaf Oil, Lavandula Hybrida Grosso Herb Oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,61.268993,-90.28098
400,404,SPF_Oily,DR. JART+,Cicapair™ Tiger Grass Camo Drops SPF 44,['46'],"-Centella Asiatica Complex: Comforts and supports sensitized skin.
-Herbs Complex and Minerals Solution: Strengthen skin and relieve stresses.
-Green Energy Complex: Nurtures and protects skin.

Cyclopentasiloxane, Centella Asiatica Extract, Isononyl Isononanoate, Butylene Glycol, Titanium Dioxide, Zinc Oxide, Glycerin, Niacinamide, Polymethylsilsesquioxane, Methyl Methacrylate Crosspolymer, Water, Sodium Chloride, Disteardimonium Hectorite, Iron Oxides (CI 77492), Aluminum Hydroxide, Triethoxycaprylylsilane, Acrylates/Dimethicone Copolymer, Chromium Oxide Greens, Beeswax, Disodium EDTA, Asiaticoside, Hydrogenated Lecithin, Lavandula Angustifolia (Lavender) Oil, Asiatic Acid, Rosmarinus Officinalis (Rosemary) Leaf Oil, Centella Asiatica Leaf Water, Helianthus Annuus (Sunflower) Seed Oil, Houttuynia Cordata Extract, Alcohol, Caprylic/Capric Triglyceride, Phenoxyethanol, Anthemis Nobilis Flower Oil, Lecithin, Arnica Montana Flower Extract, Aniba Rosaeodora (Rosewood) Wood Oil, Ethylhexylglycerin, Madecassoside, Methyl Trimethicone, Butyloctyl Salicylate, Pentaerythrityl Tetraisostearate, Diphenysiloxy Phenyl Trimethicone, Dipropylene Glycol, Isododecane, Lauryl PEG-10 Tris (Trimethysiloxy) Silylethyl Dimethicone, Magnesium Sulfate, Polyglyceryl-4 Isostearate, Dipentaerythrityl Hexahydroxystearate / Hexastearate / Hexarosinate, 1,2-Hexanediol, Iron Oxides (CI 77491), Caprylyl Glycol, Synthetic Fluorphlogopite, Glyceryl Caprylate, Zein, Silica Dimethyl Silylate, Adenosine, Zea Mays (Corn) Starch, Citrus Paradisi (Grapefruit) Peel Oil, Dipotassium Phosphate, Calcium Stearate, Gossypium Herbaceum (Cotton) Seed Oil, Panthenol, Tocopherol, Anastatica Hierochuntica Extract, Pentylene Glycol, Magnesium Aspartate, Zinc Gluconate, Brassica Campestris (Rapeseed) Sterols, Leuconostoc / Radish Root Ferment Filtrate, Sucrose Laurate, Polyglyceryl-2 Caprate, Fragaria Vesca (Strawberry) Fruit Extract, Lysolecithin, Ceramide NP, Copper Gluconate, Sodium Ascorbyl Phosphate, Madecassic Acid.",0,0,0,1,34.90521,53.350582
401,405,SPF_Oily,PHILOSOPHY,Renewed Hope in A Jar SPF 30 Moisturizer,['39'],"-Avobenzone 2.7%, Octinoxate 6.99%, and Octocrylene 2%: Provide sunscreen protection.

Water, Carthamus Tinctorius (Safflower) Oleosomes, Butylene Glycol, Glycerin, C12-15 Alkyl Benzoate, Methyl Gluceth-20, Glycolic Acid, Polyacrylamide, Cyclopentasiloxane, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Hydrogenated Lecithin, Cyclohexasiloxane, Phenoxyethanol, Sodium Hydroxide, C13-14 Isoparaffin, Cetyl Alcohol, Polysorbate 80, Laureth-7, Citric Acid, Fragrance, Bismuth Oxychloride, Mandelic Acid, Tocopheryl Acetate, Disodium Edta, Synthetic Fluorphlogopite, Ethylhexyl Palmitate, Propanediol, Gluconic Acid, Adenosine, Sodium Benzoate, Bht, Evodia Rutaecarpa Fruit Extract, Sodium Bicarbonate, Yeast Extract, Magnesium Stearate, Opuntia Coccinellifera Flower Extract, Silica Dimethyl Silylate, Caprylyl Glycol, Ethylhexylglycerin, Hyaluronic Acid,Silanetriol, Sodium Hyaluronate, Sorbic Acid, Hexylene Glycol.",0,0,0,1,-12.730083,62.8199
402,406,SPF_Oily,PETER THOMAS ROTH,Max Mineral Naked Broad Spectrum SPF 45 UVA/UVB Protective Lotion,['38'],"-Titanium Dioxide 1.93%
-Zinc Oxide 19.24%

Water/Aqua/Eau, Butyloctyl Salicylate, C9-12 Alkane, Carthamus Tinctorius (Safflower) Seed Oil, Dicaprylyl Carbonate, Isodecyl Neopentanoate, Cetyl Alcohol, Coco-Caprylate/Caprate, Propanediol, Ethylhexyl Olivate, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Olivate, Cetearyl Phosphate, Triethoxycaprylylsilane, Phenoxyethanol, Sorbitan Olivate, Oleth-3 Phosphate, HDI/Trimethylol Hexyllactone Crosspolymer, PEG-8 Dimethicone, Alumina, Xanthan Gum, Polymethylsilsesquioxane, Polyhydroxystearic Acid, Disodium EDTA, Squalane, Gluconolactone, Isopropyl Titanium Triisostearate, Sodium Benzoate, Hydrogen Dimethicone, Potassium Sorbate, Silica, Mica, Ascorbic Acid, Octyldodecanol, Retinyl Palmitate, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Tocopheryl Acetate, Diamond Powder, Iron Oxides (CI 77491, CI 77492, CI 77499).",0,0,0,1,-10.962993,44.917168
405,409,SPF_Oily,SUPERGOOP!,Zincscreen 100% Mineral Lotion SPF 40 PA+++,['42'],"-Non-nano Zinc Oxide: Absorbs UVB rays and reflects UVA rays, and is made of mineral particles that are larger in size and safely sit on top of skin.
-Winter Cherry: Helps protect the skin from the damaging effects of atmospheric pollution and blue light emitted from phones and computer screens.
-Blueberry: Helps protect the skin from infrared-induced free radical damage which causes the appearance of aging.

Water, Tetradecane, Cetearyl Nonanoate, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Isopropyl Palmitate, Isopropyl Myristate, Glycerin, Polyglyceryl-3 Diisostearate, Mica, Propanediol, Disteardimonium Hectorite, Gluconolactone, Polyglyceryl-6 Polyricinoleate, Brassica Campestris/ Aleurites Fordi Oil Copolymer, Propanediol, Polyhydroxystearic Acid, Sodium Chloride, Magnesium Sulfate, Fructose, Octyldodecyl Oleate, Tocopherol, Cocos Nucifera (Coconut) Fruit Extract, Sodium Benzoate, Iron Oxides (CI 77492), Dodecane, Hexadecane, Titanium Dioxide (CI 77891), Withania Somnifera Flower Extract, Iron Oxides (CI 77491), Vaccinium Angustifolium (Blueberry) Fruit Extract, Silica, Calcium Gluconate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,50.052006,-57.705288
406,410,SPF_Oily,COOLA,Organic Sunless Tan Anti-Aging Face Serum,['54'],"-Dihydroxyacetone: Derived from sugar beet, this DHA is an Eco-Cert-approved, natural-tanning ingredient.
-Centella Asiatica Meristem Cell Culture: Derived from the Gotu Kola plant, it helps nurture skin and reduce the look of of skin aging.
-Hyaluronic Acid: Known to bind moisture to the skin and help keep skin soft and supple.

Water (Aqua), Propanediol, Dihydroxyacetone, Glycerin, Aloe Barbadensis Leaf Juice Powder*, Heptyl Undecylenate, Argan Oil, Polyglyceryl-6 Esters, Centella Asiatica Meristem Cell Culture, Hydrolyzed Algin, Caprylic/Capric Glycerides Polyglycerin-10 Esters, Sodium Hyaluronate, Chlorella Vulgaris Extract, Hibiscus Sabdariffa Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Ascorbyl Palmitate, Vitis Vinifera (Grape) Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Cetearyl Glucoside, Alcohol Denat.**, Maris Aqua, Polyglyceryl-4 Caprate, Cyamopsis Tetragonoloba (Guar) Gum, Xanthan Gum, Fragrance, Gluconolactone, Potassium Sorbate, Sodium Benzoate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,45.363846,-81.882454
