level_0,index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y
418,422,SPF_Combination,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright SPF 30 Skin Tone Correcting Oil-Free Moisturizer,['59'],"-Rosa Roxburghii: A natural skin brightener.
-Avobenzone 3%, Homosalate 5%, Octisalate 5%, and Octocrylene 2.70%

Water, Butyloctyl Salicylate, Behenyl Alcohol, Nylon-12, Octyldodecyl Neopentanoate, Butylene Glycol, Dimethicone, Myristyl Myristate, Cetyl Esters, Ascorbyl Glucoside, Polyethylene, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Citrus Aurantium Dulcis (Orange) Peel Oil*, Pelargonium Graveolens Flower Oil*, Cananga Odorata Flower Oil*, Eugenia Caryophyllus (Clove) Bud Oil*, Rosa Damascena Flower Oil*, Jasminum Officinale (Jasmine) Oil*, Viola Odorata Flower/Leaf Extract, Polianthes Tuberosa Extract, Farnesol, Eugenol, Benzyl Salicylate, Citronellol, Citral, Benzyl Benzoate, Geraniol, Rosa Roxburghii Fruit Extract, Paeonia Albiflora (Peony) Root Extract, Molasses Extract\Saccharum Officinarum\Extrait De Mélasse, Citrus Grandis (Grapefruit) Peel Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Palmaria Palmata Extract, Morus Nigra (Mulberry) Root Extract, Punica Granatum (Pomegranate) Fruit Juice, Scutellaria Baicalensis Root Extract, Hydrolyzed Rice Bran Extract, Gentiana Lutea (Gentian) Root Extract, Curcuma Longa (Turmeric) Root Extract, Vitis Vinifera (Grape) Fruit Extract, Sucrose**, Glyceryl Stearate, Peg-100 Stearate, Peg-6, Glycerin, Cholesterol, Linoleic Acid, Salicylic Acid, Di-Ppg-2 Myreth-10 Adipate, Sodium Hyaluronate, Betaine, Dipotassium Glycyrrhizate, Steareth-21, Trehalose, Tocopheryl Acetate, Myristyl Laurate, Trisiloxane, Di-C12-18 Alkyl Dimonium Chloride, Caprylyl Glycol, Squalane, Myristyl Alcohol, Tromethamine, Sodium Dehydroacetate, Hexylene Glycol, Sodium Hydroxide, Phenoxyethanol, Mica*, Essential Oil**, Organic Sucrose (Brown Sugar).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-144.62433,17.582998
424,428,SPF_Combination,TAN-LUXE,THE WATER Hydrating Self-Tan Water,['47'],"-Eco-Cert Organic DHA tanning active: Provides a natural-looking tan.
-Vitamins B, C, and E: Visibly nourish and illuminate.
-Raspberry Seed Oil: Moisturizes and conditions.
-Aloe Vera: Soothes.

Water, Propylene Glycol, Dihydroxyacetone, Glycerin, Ethoxydiglycol, Aloe Barbadensis Leaf Juice, Erythrulose, Ascorbic Acid, Tocopheryl Acetate (Vitamin E Acetate), Rubus Idaeus (Raspberry) Seed Oil, Hydrolyzed Silk, Lecithin, Caffeine, Palmitoyl Carnitine, PEG-40 Hydrogenated Castor Oil, Glycereth-26, Panthenol, Fragrance, Limonene, Geraniol, Hexyl Cinnamal, Linalool, Hydroxycitronellal, Benzoic Acid, Phenoxyethanol, Triethylene Glycol.",1,1,1,1,81.71141,10.361232
434,438,SPF_Combination,MOROCCANOIL,After-Sun Milk Soothing Body Lotion,['28'],"-Argan Oil: Very rich in tocopherols (Vitamin E), essential fatty acids, and antioxidants; natural oil helps to hydrate and nourish the skin to help improve the look of texture and tone.
-Coconut Oil: Helps lock in moisture to improve the skin’s texture.
-Glycerin: A humectant that supports the skin’s elasticity and provides long-lasting moisture.

Water, Caprylic/Caprlc Triglyceride, Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Dicaprylyl Carbonate, Sorbitol, Peg-8, Cocos Nucifera (Coconut) Oil, Argania Spinosa (Argan) Kernel Oil, Tocopherol, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice Powder, Passiflora Incarnata Seed Oil, Gardenia Tahitensis Flower Extract, Microcrystalline Cellulose, Tyrosine, Ornithine Hcl, Arginine Hcl, Cellulose Gum, Fragrance, Menthyl Lactate, Inulin Lauryl Carbamate, Caprylyl Glycol, Sodium Polyacrylate, Sodium Bicarbonate, Ethylhexylglycerin, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Silica, Triethanolamine, Phenoxyethanol.",1,1,1,1,-18.882004,30.33538
439,443,SPF_Combination,TAN-LUXE,HYDRA MOUSSE Hydrating Self-Tan Mousse,['49'],"-Eco-Cert Organic DHA Tanning Active: Provides the most natural looking tan.
-Vitamins B, Cn and E: Visibly nourish and illuminate.
-Raspberry Seed Oil: Moisturizes and conditions.
-Aloe Vera: Hydrates.

Water, Dihydroxyacetone, Propylene Glycol, Glycerin, Ethoxydiglycol, Decyl Glucoside, Aloe Barbadensis (Aloe) Leaf Juice, Erythrulose, Rubus Idaeus (Raspberry) Seed Oil , Tocopheryl Acetate (Vitamin E Acetate), Hydrolyzed Silk, Lecithin, Caffeine, Palmitoyl Carnitine, Panthenol, PEG-40 Hydrogenated Castor Oil, Glycereth-26, Parfum (Fragrance), Ascorbic Acid, Phenoxyethanol, Triethylene Glycol, Citric Acid, Limonene, Geraniol, Hexyl Cinnamal, Benzyl Salicylate, Butylphenyl Methylpropional.C15",1,1,1,1,86.790825,-10.334518
444,448,SPF_Combination,ST. TROPEZ,Self Tan Purity Bronzing Water Mousse,['42'],"-Dihydroxyacetone

Water Dihydroxyacetone, Glycerin, Butylene Glycol, Decyl Glucoside, Ethoxydiglycol, Phenoxyethanol, Saccharide Isomerate, Citrus Nobilis (Mandarin Orange) Fruit Extract, Sodium Metabisulfite, Potassium Sorbate, Citric Acid, Fragrance, Linalool, Limonene, Hexyl Cinnamal, Citronellol, Hibiscus Sabdariffa Flower Extract, Sodium Citrate.",1,1,1,1,37.832447,8.472046
446,450,SPF_Combination,PHILOSOPHY,Ultimate Miracle Worker Multi-Rejuvenating Cream SPF 30,['78'],"-Avobenzone (2.7%)
-Octinoxate (6.99%)
-Octocrylene (2%)

Water, C12-15 Alkyl Benzoate, Carthamus Tinctorius (Safflower) Oleosomes, Glycerin, Cyclopentasiloxane, Butylene Glycol, Methyl Gluceth-20, Gluconolactone, Polyacrylamide, Hydrogenated Lecithin, Cyclohexasiloxane, Cetyl Alcohol, Bifida Ferment Lysate, Phenoxyethanol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, C13-14 Isoparaffin, Polysorbate 80, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Benzoate, Sodium Hydroxide, Laureth-7, Glycine Soja (Soybean) Oil, Fragrance, Iris Pallida Root Extract, Ruby Powder, Disodium Edta, Gluconic Acid, Alcohol, Mica, Lecithin, Adenosine, Cellulose Gum, Retinol, Peg-8, Polysorbate 20, Bht, Chitosan, Ethylhexylglycerin, Glycolic Acid, Sorbitan Oleate, Calcium Gluconate, Tocopherol, Behentrimonium Chloride, Sodium Bicarbonate, Ascorbyl Palmitate, Beta-Glucan, Potassium Phosphate, Caprylyl Glycol, 1,2-Hexanediol, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Pongamia Pinnata Seed Extract, Isopropyl Alcohol, Acetic Acid, Angelica Archangelica Root Extract, Benzoic Acid, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Maltodextrin, Citric Acid, Magnesium Aluminum Silicate, Xanthan Gum, Lactic Acid, Ascorbic Acid, Sclerotium Gum, Bha, Sorbic Acid, Titanium Dioxide (Ci 77891).",1,1,1,0,1.3771307,98.90925
447,451,SPF_Combination,ORIGINS,Plantscription™ SPF 25 Power Anti-Aging Oil-Free Cream,['62'],"Avobenzone 3.0%, Homosalate 5.0%, Octisalate 4.5%, Octocrylene 2.8%Water, Butyloctyl Salicylate, Nylon-12, Octyldodecyl Neopentanoate, Behenyl Alcohol, Myristyl Myristate, Dimethicone, Cetyl Esters, Polyethylene, Butylene Glycol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glycerin, Rosa Damascena Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Illicium Verum (Anise) Fruit/Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Carthamus Tinctorius (Safflower) Seed Oil*, Myristica Fragrans (Nutmeg) Kernel Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Nobilis (Mandarin Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Litsea Cubeba Fruit Oil*, Hibiscus Abelmoschus Extract, Geraniol, Linalool, Citronellol, Limonene, Citral, Coffea Arabica (Coffee) Seed Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Peucedanum Graveolens (Dill) Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Pisum Sativum (Pea) Extract, Cholesterol, Micrococcus Lysate, Bambusa Vulgaris (Bamboo) Extract, Glyceryl Stearate, Triticum Vulgare (Wheat) Germ Extract, Crithmum Maritimum Extract, Anogeissus Leiocarpus Bark Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Caffeine, Centaurium Erythraea (Centaury) Extract, Rubus Idaeus (Raspberry) Leaf Extract, Cassia Alata Leaf Extract, Phytosphingosine, Trisiloxane, Laminaria Digitata Extract, Acetyl Hexapeptide-8, Hydrolyzed Algin, Glucosamine Hcl, Peg-100 Stearate, Sodium Hyaluronate, Peg-6, Di-Ppg-2 Myreth-10 Adipate, Steareth-21, Tocopheryl Acetate, Caprylyl Glycol, Ethylhexylglycerin, Squalane, Linoleic Acid, Trehalose, Tetrahexyldecyl Ascorbate, Citric Acid, Sodium Pca, Lecithin, Maltodextrin, Hexylene Glycol, Sodium Dehydroacetate, Disodium Edta, Phenoxyethanol, Mica * Essential Oil
Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,0,1,1,-136.98126,42.457977
448,452,SPF_Combination,IT COSMETICS,Anti-Aging Armour Tinted Sunscreen SPF 50+,['38'],"-Peptides: Help reduce the appearance of wrinkles for a smoother, firmer look.
-Niacin (B-vitamin): Supports skin barrier function, which creates the appearance of a more even tone and diminishes the look of hyperpigmentation and blemishes.
-Collagen: Supports natural skin elasticity for a youthful, smooth appearance.
-Antioxidants: Protect against free radical damage, which can cause skin inflammation and aging.
-Titanium Dioxide 12.1%, Zinc Oxide 6.3%: Sunscreens.

Water, Cyclopentasiloxane, Butyloctyl Salicylate, C12-15 Alkyl Benzoate, Butylene Glycol Dicaprylate/Dicaprate, Silica, Glycerin, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Polymethyl Methacrylate, Caprylyl Methicone, Peg-9 Polydimethylsiloxyethyl Dimethicone, Aluminum Hydroxide, Cetyl Peg/Ppg-10/1 Dimethicone, Stearic Acid, Polyglyceryl-4 Isostearate, Hexyl Laurate, Triethoxycaprylylsilane, Magnesium Sulfate, Caprylyl Glycol, Phenoxyethanol, Ethylhexylglycerin, Quaternium-18 Bentonite, Sorbitan Sesquioleate, Pueraria Lobata Root Extract, 1,2-Hexanediol, Disodium Edta, Butylene Glycol, Citrus Grandis (Grapefruit) Peel Oil, Vitis Vinifera (Grape) Seed Oil, Persea Gratissima (Avocado) Oil, Punica Granatum Seed Oil, Cholesterol, Niacinamide, Hydrolyzed Hyaluronic Acid, Colloidal Oatmeal, Anthemis Nobilis Flower Water, Lactobacillus/Honeysuckle Flower/Licorice Root/Morus Alba Root/Pueraria Lobata Root/Schizandra Chinensis Fruit/Scutellaria Baicalensis Root/Sophora Japonica Flower Extract Ferment Filtrate, Perfluorohexane, Olea Europaea (Olive) Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Indicum Flower Extract, Magnolia Kobus Bark Extract, Glycine Soja (Soybean) Sprout Extract, Cinnamomum Cassia Bark Extract, Artemisia Princeps Leaf Extract, Diospyros Kaki Leaf Extract, Morus Alba Fruit Extract, Perfluorodecalin, Pentafluoropropane, Curcuma Longa (Turmeric) Root Extract, Steareth-20, Hydrolyzed Silk, Citric Acid, Potassium Sorbate, Sodium Benzoate, N-Hydroxysuccinimide, Hydrolyzed Collagen, Caprylhydroxamic Acid, Carnitine Hcl, Folic Acid, Niacin, Ascorbic Acid, Biotin, Thiamine Hcl, Retinyl Palmitate, Riboflavin, Pantothenic Acid, Tocopherol, Chrysin, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Chlorhexidine Digluconate. [+/-: Iron Oxides (Ci 77491, Ci 77492, Ci 77499)].",1,1,1,1,122.22856,18.282936
450,454,SPF_Combination,SUPERGOOP!,City Sunscreen Serum SPF 30,['42'],"-Homosalate 8%, Octisalate 4%, Avobenzone 3%, and Octocrylene 2%: Deliver broad-spectrum sun protection.

Purified Water, Cyclomethicone, Isostearyl Neopentanoate, Glycerin, Ceteareth–20, Polypropylene, Cetearyl Alcohol, Xanthan Gum, d-Panthenol, Octanohydroxamic acid, Caprylyl Glycol, Silica, Triacontanyl PVP, Cetyl Dimethicone, Ammonium Acryloyldimethyltaurate/VP Copolymer, PEG-40 Stearate, Tocopherol, Disodium EDTA, Pentylene Glycol, Panthenyl Triacetate, Sodium Lactate, Lactic Acid, Serine, Urea, Sorbitol, Sodium Chloride, Allantoin, Oleyl Alcohol, Ethyl Linoleate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-62.628468,55.624653
451,455,SPF_Combination,CLINIQUE,Broad Spectrum SPF 50 Mineral Sunscreen Fluid for Face,['28'],"Titanium Dioxide 6.3% , Zinc Oxide 4.0%Water , Dimethicone , Butyloctyl Salicylate , Polydiethylsiloxane , C12-15 Alkyl Benzoate , Isononyl Isononanoate , Diethylhexyl Succinate , Neopentyl Glycol Diheptanoate , Methyl Trimethicone , Butylene Glycol , Ethylhexyl Methoxycrylene , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Silica , Dipentaerythrityl Tri-Polyhydroxystearate , Laureth-4 , Cetyl Peg/Ppg-10/1 Dimethicone , Dimethicone/Peg-10/15 Crosspolymer , Dimethicone Silylate , Hydrolyzed Wheat Protein/Pvp Crosspolymer , Triethoxycaprylylsilane , Dimethicone Crosspolymer-3 , Isostearic Acid , Caprylyl Glycol , Polyhydroxystearic Acid , Dipropylene Glycol , Phenoxyethanol , Iron Oxides (Ci 77492) , Iron Oxides (Ci 77491)",1,1,1,1,-32.63378,-48.639248
453,457,SPF_Combination,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Dry Combination Skin,['55'],"Avobenzone 3.0%, Octisalate 5.0%Water, Glycerin, Butyloctyl Salicylate, Polyester-8, Octyldodecyl Neopentanoate, Behenyl Alcohol, Butylene Glycol, Myristyl Myristate, Cetyl Esters, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Tamarindus Indica Seed Extract, Plankton Extract, Centaurium Erythraea (Centaury) Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Glyceryl Stearate, Algae Extract, Caffeine, Camellia Sinensis Leaf Extract, Saccharomyces Ferment Filtrate, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Nylon-12, Acetyl Hexapeptide-8, Sucrose, Biotin, Ergothioneine, Myristyl Laurate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Polyethylene, Aminopropyl Ascorbyl Phosphate, Glycine Soja (Soybean) Protein, Peg-100 Stearate, Steareth-21, Dimethicone, Acetyl Glucosamine, Astrocaryum Murumuru Seed Butter, Trisiloxane, Caprylyl Glycol, Tocopheryl Acetate, Myristyl Alcohol, Sodium Hyaluronate, Hexylene Glycol, Hydroxyethylcellulose, Sodium Benzoate, Sodium Citrate, Lecithin, Disodium Edta, Phenoxyethanol, Yellow 5 (CI 19140), Red 4 (CI 14700).",1,0,0,0,-50.341534,-83.62376
455,459,SPF_Combination,ST. TROPEZ,Gradual Tan Plus Sculpt and Glow Everyday Multi-Active Toning Lotion,['35'],"-Dihydroxyacetone (DHA)
-Hyaluronic Acid: Helps smooth imperfections.
-Sea Algae Extract: Visibly firms to make skin appear more toned.

Water, Glycerin, C12-15 Alkyl Benzoate, Isopropyl Palmitate, Cetearyl Alcohol, Dihydroxyacetone, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Cetearyl Glucoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polymethylsilsesquioxane, Caprylic/Capric Triglyceride, Parfum (Fragrance), Phenoxyethanol, Caprylyl Glycol, Erythrulose, Mica, Sclerotium Gum, Xanthan Gum, Linalool, Polysorbate 60, Sorbitan Isostearate, Tocopheryl Acetate, Hexyl Cinnamal, Benzyl Salicylate, Alaria Esculenta Extract, Tocopherol, Butylphenyl Methylpropional, Hydrolyzed Hyaluronic Acid, Citronellol, Limonene, Geraniol, Hydroxycitronellal, Alpha-Isomethyl Ionone, Anise Alcohol, Coumarin, CI 77891 (Titanium Dioxide), CI 19140 (Yellow 5).",1,1,1,1,63.74803,66.600494
459,463,SPF_Combination,ST. TROPEZ,Self Tan Extra Dark Bronzing Mousse,['45'],"-Dihydroxyacetone

Water, Dihydroxyacetone, Caramel, Ethoxydiglycol, Glycerin, PPG-5-Ceteth-20, Propylene Glycol, Coco-Glucoside, Dimethyl Isosorbide, Phenoxyethanol, Melanin, Fragrance, Hydrolyzed Jojoba Esters, Sodium Metabisulfite, Hydroxyethylcellulose, Citric Acid, Tocopherol, Linalool, Benzyl Salicylate, Caprylyl Glycol, Decylene Glycol, Hexyl Cinnamal, Butylphenyl Methylpropional, Citronellol, Limonene, Geraniol, Coumarin, Alpha-Isomethyl Ionone, Hydroxycitronellal, Sodium Hydroxide, CI 14700 (Red 4), CI 19140 (Yellow 5), CI 42090 (Blue 1).",1,1,1,1,44.21901,47.57428
